file,cycle,step,step_name,t_pre,t_post,t_fast,t_end,V_pre,V_post,V_fast,V_end,I_step,R0,R1,R2,C1,C2,duration_pre_post,duration_post_fast,duration_fast_end
RD_LFP_HPPC_REPT_Group0_150_0004_10_100,1,4,CC_DChg,4006.58,4006.611,4010.61,4036.575,3.513517,3.469326,3.376554,3.294567,-74.99728619999999,-0.0005892346542000563,-0.001237004759780229,-0.0010931995563327498,-3232.808902619525,-23751.38175787589,0.03099999999994907,3.999000000000251,25.96499999999969
RD_LFP_HPPC_REPT_Group0_150_0004_10_100,1,9,CC_DChg,7694.06,7694.097,7697.098,7724.046,3.400677,3.354683,3.321811,3.267936,-74.99766380000001,-0.0006132724363608758,-0.0004383069863037551,-0.0007183557096347801,-6846.799375268122,-37513.44861405915,0.03699999999935244,3.0010000000002037,26.94800000000032
RD_LFP_HPPC_REPT_Group0_150_0004_10_100,1,14,CC_DChg,11374.367,11374.407,11377.408,11404.485,3.360355,3.315021,3.289714,3.250622,-74.997804,-0.0006044710322451573,-0.00033743654680875977,-0.0005212419286303386,-8893.523918442075,-51947.08735567581,0.039999999999054126,3.0010000000002037,27.077000000001135
RD_LFP_HPPC_REPT_Group0_150_0004_10_100,1,19,CC_DChg,15054.791,15054.823,15057.829,15084.794,3.338934,3.299883,3.271014,3.241127,-74.9979312,-0.0005206943628333066,-0.0003849306179261624,-0.0003985043256766528,-7809.199528461558,-67665.5139294011,0.03200000000106229,3.0059999999994034,26.965000000000146
RD_LFP_HPPC_REPT_Group0_150_0004_10_100,1,24,CC_DChg,18734.942,18734.969,18737.973,18765.259,3.331103,3.298133,3.26413,3.237685,-74.9979362,-0.00043961209695261144,-0.0004533858093017736,-0.00035260970287873437,-6625.703624529087,-77383.00953499376,0.027000000001862645,3.004000000000815,27.28599999999642
RD_LFP_HPPC_REPT_Group0_150_0004_10_100,1,29,CC_DChg,22415.429,22415.459,22418.44,22445.444,3.329078,3.288056,3.263326,3.237976,-74.9981752,-0.0005469733082252365,-0.00032974135616035515,-0.00033800822396542763,-9040.418935349102,-79891.54726236145,0.029999999998835847,2.980999999999767,27.004000000000815
RD_LFP_HPPC_REPT_Group0_150_0004_10_100,1,34,CC_DChg,26096.191,26096.222,26099.241,26126.202,3.328537,3.284102,3.262292,3.236936,-74.9976536,-0.0005924852027637302,-0.00029080909805956763,-0.000338090577276406,-10381.380844494208,-79744.90214188182,0.031000000002677552,3.019000000000233,26.96099999999933
RD_LFP_HPPC_REPT_Group0_150_0004_10_100,1,39,CC_DChg,29776.576,29776.606,29778.606,29806.586,3.328333,3.282309,3.263559,3.235707,-74.9976582,-0.0006136724946433069,-0.0002500078062437457,-0.0003713715957067012,-7999.750207999887,-75342.32645540661,0.029999999998835847,2.0,27.979999999999563
RD_LFP_HPPC_REPT_Group0_150_0004_10_100,1,44,CC_DChg,33483.45,33483.478,33486.472,33512.691,3.327772,3.29424,3.261185,3.236018,-74.9979276,-0.00044710568775769904,-0.0004407455120133221,-0.0003355692724501326,-6793.0357051673855,-78132.89878587918,0.02800000000570435,2.9939999999987776,26.218999999997322
