time_s,dv_dt,d2v_dt2
22435.519,-7.007007007098793e-06,-6.493380604592847e-08
22436.518,-7.071875879338663e-06,4.769760320813433e-07
22437.499,-6.0819274632084586e-06,2.7804995709786943e-06
22438.497,-1.5085185385288469e-06,-0.7227031899834754
22439.497,-1.4468607832293117,-0.05169568440584271
22439.527,-1.44715600653025,0.03240658155933109
22440.527,-0.006504149660852887,0.7233859649652594
22441.53,-0.0025239694497247722,0.0022151102754061174
22442.527,-0.002052954053890055,0.00035572299131001405
22443.536,-0.0018132070187870664,0.0002090402824145944
22444.535,-0.0016326326326332463,0.00016353486793450997
22445.534,-0.0014864643526539822,0.00013095927167592128
22446.536,-0.0013706754002833499,9.859678190875546e-05
22447.535,-0.0012890705780705947,7.76104227738077e-05
22448.536,-0.001215470875400193,7.475436840764717e-05
22449.52,-0.0011407245607135685,7.237965061426853e-05
22450.52,-0.0010719852061389368,6.11108679489657e-05
22451.523,-0.001018365331787896,5.221677548591843e-05
22452.52,-0.0009675367871266882,5.2155772802948606e-05
22453.52,-0.000914203197198038,4.188905711726673e-05
22454.523,-0.0008837017759184551,3.4099582829862606e-05
22455.508,-0.0008465448528609532,4.5555606180809724e-05
22456.51,-0.0007929141716573884,4.432635966814842e-05
22457.512,-0.0007577148280861756,3.2320843370946934e-05
22458.512,-0.0007281966214711666,2.74406450735826e-05
22459.51,-0.0007028801172932475,2.780926533317075e-05
22460.511,-0.0006725912258878086,3.1294850070271026e-05
22461.489,-0.0006409947273884331,2.666538504141736e-05
22462.49,-0.0006200830067430996,2.53662380582422e-05
22463.487,-0.0005903487154790277,3.0218543010031513e-05
22464.491,-0.0005596101558511535,2.4718282502458563e-05
22465.49,-0.0005407791643570192,2.104617841461369e-05
22466.49,-0.0005175344503276502,2.047743738146983e-05
22467.496,-0.0004997347319115608,2.1805421985376396e-05
22468.497,-0.00047381198486862175,2.4283652285469126e-05
22469.499,-0.0004510978043911529,2.2668842791875877e-05
